#times 	                 Deltas 	         FWHM 	         Z 	         g 	                 trace 
2456739.6728313873 	 -1.5320400321 	  	 2.7139755854 	 1.0950000000 	 -82.1750000000 	 412.8371573838
2456739.6735489750 	 -1.5239636424 	  	 2.7423974529 	 1.0960000000 	 -81.9000000000 	 412.8435838867
2456739.6742549888 	 -1.5158824710 	  	 2.5743026742 	 1.0970000000 	 -81.6250000000 	 412.7217305012
2456739.6749725766 	 -1.5078436297 	  	 2.5463561542 	 1.0990000000 	 -81.3500000000 	 412.7637851170
2456739.6756901643 	 -1.4997759355 	  	 2.6214532130 	 1.1000000000 	 -81.0850000000 	 412.7359962953
2456739.6764077516 	 -1.4914364818 	  	 2.9797274653 	 1.1010000000 	 -80.8200000000 	 412.9838143808
2456739.6771137654 	 -1.4824441597 	  	 3.0791395977 	 1.1030000000 	 -80.5650000000 	 413.0858316432
2456739.6778313532 	 -1.4724279284 	  	 3.2083391064 	 1.1040000000 	 -80.3100000000 	 413.1440341184
2456739.6785489409 	 -1.4612496822 	  	 3.0991053831 	 1.1050000000 	 -80.0650000000 	 413.1678768900
2456739.6792549547 	 -1.4492080038 	  	 3.1034486354 	 1.1070000000 	 -79.8150000000 	 413.1379256265
2456739.6799725420 	 -1.4371193287 	  	 3.1798254887 	 1.1080000000 	 -79.5750000000 	 413.1456417787
2456739.6806901298 	 -1.4262233903 	  	 3.1127577208 	 1.1090000000 	 -79.3450000000 	 413.0195019270
2456739.6814077175 	 -1.4179185753 	  	 3.2058668726 	 1.1110000000 	 -79.1150000000 	 413.1171519481
2456739.6821137313 	 -1.4134156021 	  	 3.0434136671 	 1.1120000000 	 -78.8900000000 	 413.1101839760
